algorithm,prediction_multiplier,cr
Classical Randomized,0.8,1.5819767068693265
Classical Randomized,0.8,1.5819767068693265
Classical Randomized,0.8,1.5819767068693265
Classical Randomized,0.8,1.5819767068693265
Classical Randomized,0.8,1.5819767068693265
Classical Randomized,0.8,1.5819767068693265
Classical Randomized,0.8,1.5819767068693265
Classical Randomized,0.8,1.5819767068693265
Classical Randomized,0.8,1.5819767068693265
Classical Randomized,0.8,1.5819767068693265
Classical Randomized,0.8,1.5819767068693265
Classical Randomized,0.8,1.5819767068693265
Classical Randomized,0.8,1.5819767068693265
Classical Randomized,0.8,1.5819767068693265
Classical Randomized,0.8,1.5819767068693265
Classical Randomized,0.8,1.5819767068693265
Classical Randomized,0.8,1.5819767068693265
Classical Randomized,0.8,1.5819767068693265
Classical Randomized,0.8,1.5819767068693265
Classical Randomized,0.8,1.5819767068693265
Classical Randomized,0.8,1.5819767068693265
Classical Randomized,0.8,1.5819767068693265
Classical Randomized,0.8,1.5819767068693265
Classical Randomized,0.8,1.5819767068693265
Classical Randomized,0.8,1.5819767068693265
Classical Randomized,0.8,1.5819767068693265
Classical Randomized,0.8,1.5819767068693265
Classical Randomized,0.8,1.5819767068693265
Classical Randomized,0.8,1.5819767068693265
Classical Randomized,0.8,1.5819767068693265
Classical Randomized,0.8,1.5819767068693265
Classical Randomized,0.8,1.5819767068693265
Classical Randomized,0.8,1.5819767068693265
Classical Randomized,0.8,1.5819767068693265
Classical Randomized,0.8,1.5819767068693265
Classical Randomized,0.8,1.5819767068693265
Classical Randomized,0.8,1.5819767068693265
Classical Randomized,0.8,1.5819767068693265
Classical Randomized,0.8,1.5819767068693265
Classical Randomized,0.8,1.5819767068693265
Classical Randomized,0.8,1.5819767068693265
Classical Randomized,0.8,1.5819767068693265
Classical Randomized,0.8,1.5819767068693265
Classical Randomized,0.8,1.5819767068693265
Classical Randomized,0.8,1.5819767068693265
Classical Randomized,0.8,1.5819767068693265
Classical Randomized,0.8,1.5819767068693265
Classical Randomized,0.8,1.5819767068693265
Classical Randomized,0.8,1.5819767068693265
Classical Randomized,0.8,1.5819767068693265
Classical Randomized,0.8,1.5819767068693265
Classical Randomized,0.8,1.5819767068693265
Classical Randomized,0.8,1.5819767068693265
Classical Randomized,0.8,1.5819767068693265
Classical Randomized,0.8,1.5819767068693265
Classical Randomized,0.8,1.5819767068693265
Classical Randomized,0.8,1.5819767068693265
Classical Randomized,0.8,1.5819767068693265
Classical Randomized,0.8,1.5819767068693265
Classical Randomized,0.8,1.5819767068693265
Classical Randomized,0.8,1.5819767068693265
Classical Randomized,0.8,1.5819767068693265
Classical Randomized,0.8,1.5819767068693265
Classical Randomized,0.8,1.5819767068693265
Classical Randomized,0.8,1.5819767068693265
Classical Randomized,0.8,1.5819767068693265
Classical Randomized,0.8,1.5819767068693265
Classical Randomized,0.8,1.5819767068693265
Classical Randomized,0.8,1.5819767068693265
Classical Randomized,0.8,1.5819767068693265
Classical Randomized,0.8,1.5819767068693265
Classical Randomized,0.8,1.5819767068693265
Classical Randomized,0.8,1.5819767068693265
Classical Randomized,0.8,1.5819767068693265
Classical Randomized,0.8,1.5819767068693265
Classical Randomized,0.8,1.5819767068693265
Classical Randomized,0.8,1.5819767068693265
Classical Randomized,0.8,1.5819767068693265
Classical Randomized,0.8,1.5819767068693265
Classical Randomized,0.8,1.5819767068693265
Classical Randomized,0.8,1.5819767068693265
Classical Randomized,0.8,1.5819767068693265
Classical Randomized,0.8,1.5819767068693265
Classical Randomized,0.8,1.5819767068693265
Classical Randomized,0.8,1.5819767068693265
Classical Randomized,0.8,1.5819767068693265
Classical Randomized,0.8,1.5819767068693265
Classical Randomized,0.8,1.5819767068693265
Classical Randomized,0.8,1.5819767068693265
Classical Randomized,0.8,1.5819767068693265
Classical Randomized,0.8,1.5819767068693265
Classical Randomized,0.8,1.5819767068693265
Classical Randomized,0.8,1.5819767068693265
Classical Randomized,0.8,1.5819767068693265
Classical Randomized,0.8,1.5819767068693265
Classical Randomized,0.8,1.5819767068693265
Classical Randomized,0.8,1.5819767068693265
Classical Randomized,0.8,1.5819767068693265
Classical Randomized,0.8,1.5819767068693265
Classical Randomized,0.8,1.5819767068693265
Classical Randomized,0.8,1.5819767068693265
Classical Randomized,0.8,1.5819767068693265
Classical Randomized,0.8,1.5819767068693265
Classical Randomized,0.8,1.5819767068693265
Classical Randomized,0.8,1.5819767068693265
Classical Randomized,0.8,1.5819767068693265
Classical Randomized,0.8,1.5819767068693265
Classical Randomized,0.8,1.5819767068693265
Classical Randomized,0.8,1.5819767068693265
Classical Randomized,0.8,1.5819767068693265
Classical Randomized,0.8,1.5819767068693265
Classical Randomized,0.8,1.5819767068693265
Classical Randomized,0.8,1.5819767068693265
Classical Randomized,0.8,1.5819767068693265
Classical Randomized,0.8,1.5819767068693265
Classical Randomized,0.8,1.5819767068693265
Classical Randomized,0.8,1.5819767068693265
Classical Randomized,0.8,1.5819767068693265
Classical Randomized,0.8,1.5819767068693265
Classical Randomized,0.8,1.5819767068693265
Classical Randomized,0.8,1.5819767068693265
Classical Randomized,0.8,1.5819767068693265
Classical Randomized,0.8,1.5819767068693265
Classical Randomized,0.8,1.5819767068693265
Classical Randomized,0.8,1.5819767068693265
Classical Randomized,0.8,1.5819767068693265
Classical Randomized,0.8,1.5819767068693265
Classical Randomized,0.8,1.5819767068693265
Classical Randomized,0.8,1.5819767068693265
Classical Randomized,0.8,1.5819767068693265
Classical Randomized,0.8,1.5819767068693265
Classical Randomized,1.0,1.5819767068693265
Classical Randomized,1.0,1.5819767068693265
Classical Randomized,1.0,1.5819767068693265
Classical Randomized,1.0,1.5819767068693265
Classical Randomized,1.0,1.5819767068693265
Classical Randomized,1.0,1.5819767068693265
Classical Randomized,1.0,1.5819767068693265
Classical Randomized,1.0,1.5819767068693265
Classical Randomized,1.0,1.5819767068693265
Classical Randomized,1.0,1.5819767068693265
Classical Randomized,1.0,1.5819767068693265
Classical Randomized,1.0,1.5819767068693265
Classical Randomized,1.0,1.5819767068693265
Classical Randomized,1.0,1.5819767068693265
Classical Randomized,1.0,1.5819767068693265
Classical Randomized,1.0,1.5819767068693265
Classical Randomized,1.0,1.5819767068693265
Classical Randomized,1.0,1.5819767068693265
Classical Randomized,1.0,1.5819767068693265
Classical Randomized,1.0,1.5819767068693265
Classical Randomized,1.0,1.5819767068693265
Classical Randomized,1.0,1.5819767068693265
Classical Randomized,1.0,1.5819767068693265
Classical Randomized,1.0,1.5819767068693265
Classical Randomized,1.0,1.5819767068693265
Classical Randomized,1.0,1.5819767068693265
Classical Randomized,1.0,1.5819767068693265
Classical Randomized,1.0,1.5819767068693265
Classical Randomized,1.0,1.5819767068693265
Classical Randomized,1.0,1.5819767068693265
Classical Randomized,1.0,1.5819767068693265
Classical Randomized,1.0,1.5819767068693265
Classical Randomized,1.0,1.5819767068693265
Classical Randomized,1.0,1.5819767068693265
Classical Randomized,1.0,1.5819767068693265
Classical Randomized,1.0,1.5819767068693265
Classical Randomized,1.0,1.5819767068693265
Classical Randomized,1.0,1.5819767068693265
Classical Randomized,1.0,1.5819767068693265
Classical Randomized,1.0,1.5819767068693265
Classical Randomized,1.0,1.5819767068693265
Classical Randomized,1.0,1.5819767068693265
Classical Randomized,1.0,1.5819767068693265
Classical Randomized,1.0,1.5819767068693265
Classical Randomized,1.0,1.5819767068693265
Classical Randomized,1.0,1.5819767068693265
Classical Randomized,1.0,1.5819767068693265
Classical Randomized,1.0,1.5819767068693265
Classical Randomized,1.0,1.5819767068693265
Classical Randomized,1.0,1.5819767068693265
Classical Randomized,1.0,1.5819767068693265
Classical Randomized,1.0,1.5819767068693265
Classical Randomized,1.0,1.5819767068693265
Classical Randomized,1.0,1.5819767068693265
Classical Randomized,1.0,1.5819767068693265
Classical Randomized,1.0,1.5819767068693265
Classical Randomized,1.0,1.5819767068693265
Classical Randomized,1.0,1.5819767068693265
Classical Randomized,1.0,1.5819767068693265
Classical Randomized,1.0,1.5819767068693265
Classical Randomized,1.0,1.5819767068693265
Classical Randomized,1.0,1.5819767068693265
Classical Randomized,1.0,1.5819767068693265
Classical Randomized,1.0,1.5819767068693265
Classical Randomized,1.0,1.5819767068693265
Classical Randomized,1.0,1.5819767068693265
Classical Randomized,1.0,1.5819767068693265
Classical Randomized,1.0,1.5819767068693265
Classical Randomized,1.0,1.5819767068693265
Classical Randomized,1.0,1.5819767068693265
Classical Randomized,1.0,1.5819767068693265
Classical Randomized,1.0,1.5819767068693265
Classical Randomized,1.0,1.5819767068693265
Classical Randomized,1.0,1.5819767068693265
Classical Randomized,1.0,1.5819767068693265
Classical Randomized,1.0,1.5819767068693265
Classical Randomized,1.0,1.5819767068693265
Classical Randomized,1.0,1.5819767068693265
Classical Randomized,1.0,1.5819767068693265
Classical Randomized,1.0,1.5819767068693265
Classical Randomized,1.0,1.5819767068693265
Classical Randomized,1.0,1.5819767068693265
Classical Randomized,1.0,1.5819767068693265
Classical Randomized,1.0,1.5819767068693265
Classical Randomized,1.0,1.5819767068693265
Classical Randomized,1.0,1.5819767068693265
Classical Randomized,1.0,1.5819767068693265
Classical Randomized,1.0,1.5819767068693265
Classical Randomized,1.0,1.5819767068693265
Classical Randomized,1.0,1.5819767068693265
Classical Randomized,1.0,1.5819767068693265
Classical Randomized,1.0,1.5819767068693265
Classical Randomized,1.0,1.5819767068693265
Classical Randomized,1.0,1.5819767068693265
Classical Randomized,1.0,1.5819767068693265
Classical Randomized,1.0,1.5819767068693265
Classical Randomized,1.0,1.5819767068693265
Classical Randomized,1.0,1.5819767068693265
Classical Randomized,1.0,1.5819767068693265
Classical Randomized,1.0,1.5819767068693265
Classical Randomized,1.0,1.5819767068693265
Classical Randomized,1.0,1.5819767068693265
Classical Randomized,1.0,1.5819767068693265
Classical Randomized,1.0,1.5819767068693265
Classical Randomized,1.0,1.5819767068693265
Classical Randomized,1.0,1.5819767068693265
Classical Randomized,1.0,1.5819767068693265
Classical Randomized,1.0,1.5819767068693265
Classical Randomized,1.0,1.5819767068693265
Classical Randomized,1.0,1.5819767068693265
Classical Randomized,1.0,1.5819767068693265
Classical Randomized,1.0,1.5819767068693265
Classical Randomized,1.0,1.5819767068693265
Classical Randomized,1.0,1.5819767068693265
Classical Randomized,1.0,1.5819767068693265
Classical Randomized,1.0,1.5819767068693265
Classical Randomized,1.0,1.5819767068693265
Classical Randomized,1.0,1.5819767068693265
Classical Randomized,1.0,1.5819767068693265
Classical Randomized,1.0,1.5819767068693265
Classical Randomized,1.0,1.5819767068693265
Classical Randomized,1.0,1.5819767068693265
Classical Randomized,1.0,1.5819767068693265
Classical Randomized,1.0,1.5819767068693265
Classical Randomized,1.0,1.5819767068693265
Classical Randomized,1.0,1.5819767068693265
Classical Randomized,1.0,1.5819767068693265
Classical Randomized,1.0,1.5819767068693265
Classical Randomized,1.0,1.5819767068693265
Classical Randomized,1.0,1.5819767068693265
Classical Randomized,1.0,1.5819767068693265
Classical Randomized,1.0,1.5819767068693265
Classical Randomized,1.0,1.5819767068693265
Classical Randomized,1.0,1.5819767068693265
Classical Randomized,1.0,1.5819767068693265
Classical Randomized,1.0,1.5819767068693265
Classical Randomized,1.0,1.5819767068693265
Classical Randomized,1.0,1.5819767068693265
Classical Randomized,1.0,1.5819767068693265
Classical Randomized,1.0,1.5819767068693265
Classical Randomized,1.0,1.5819767068693265
Classical Randomized,1.0,1.5819767068693265
Classical Randomized,1.0,1.5819767068693265
Classical Randomized,1.0,1.5819767068693265
Classical Randomized,1.0,1.5819767068693265
Classical Randomized,1.0,1.5819767068693265
Classical Randomized,1.0,1.5819767068693265
Classical Randomized,1.0,1.5819767068693265
Classical Randomized,1.0,1.5819767068693265
Classical Randomized,1.0,1.5819767068693265
Classical Randomized,1.0,1.5819767068693265
Classical Randomized,1.0,1.5819767068693265
Classical Randomized,1.0,1.5819767068693265
Classical Randomized,1.0,1.5819767068693265
Classical Randomized,1.0,1.5819767068693265
Classical Randomized,1.0,1.5819767068693265
Classical Randomized,1.0,1.5819767068693265
Classical Randomized,1.0,1.5819767068693265
Classical Randomized,1.0,1.5819767068693265
Classical Randomized,1.0,1.5819767068693265
Classical Randomized,1.0,1.5819767068693265
Classical Randomized,1.0,1.5819767068693265
Classical Randomized,1.0,1.5819767068693265
Classical Randomized,1.0,1.5819767068693265
Classical Randomized,1.0,1.5819767068693265
Classical Randomized,1.0,1.5819767068693265
Classical Randomized,1.0,1.5819767068693265
Classical Randomized,1.0,1.5819767068693265
Classical Randomized,1.0,1.5819767068693265
Classical Randomized,1.0,1.5819767068693265
Classical Randomized,1.0,1.5819767068693265
Classical Randomized,1.0,1.5819767068693265
Classical Randomized,1.0,1.5819767068693265
Classical Randomized,1.0,1.5819767068693265
Classical Randomized,1.0,1.5819767068693265
Classical Randomized,1.0,1.5819767068693265
Classical Randomized,1.0,1.5819767068693265
Classical Randomized,1.0,1.5819767068693265
Classical Randomized,1.0,1.5819767068693265
Classical Randomized,1.0,1.5819767068693265
Classical Randomized,1.0,1.5819767068693265
Classical Randomized,1.0,1.5819767068693265
Classical Randomized,1.0,1.5819767068693265
Classical Randomized,1.0,1.5819767068693265
Classical Randomized,1.0,1.5819767068693265
Classical Randomized,1.0,1.5819767068693265
Classical Randomized,1.0,1.5819767068693265
Classical Randomized,1.0,1.5819767068693265
Classical Randomized,1.0,1.5819767068693265
Classical Randomized,1.0,1.5819767068693265
Classical Randomized,1.0,1.5819767068693265
Classical Randomized,1.0,1.5819767068693265
Classical Randomized,1.0,1.5819767068693265
Classical Randomized,1.0,1.5819767068693265
Classical Randomized,1.0,1.5819767068693265
Classical Randomized,1.0,1.5819767068693265
Classical Randomized,1.0,1.5819767068693265
Classical Randomized,1.0,1.5819767068693265
Classical Randomized,1.0,1.5819767068693265
Classical Randomized,1.0,1.5819767068693265
Classical Randomized,1.2,1.5819767068693265
Classical Randomized,1.2,1.5819767068693265
Classical Randomized,1.2,1.5819767068693265
Classical Randomized,1.2,1.5819767068693265
Classical Randomized,1.2,1.5819767068693265
Classical Randomized,1.2,1.5819767068693265
Classical Randomized,1.2,1.5819767068693265
Classical Randomized,1.2,1.5819767068693265
Classical Randomized,1.2,1.5819767068693265
Classical Randomized,1.2,1.5819767068693265
Classical Randomized,1.2,1.5819767068693265
Classical Randomized,1.2,1.5819767068693265
Classical Randomized,1.2,1.5819767068693265
Classical Randomized,1.2,1.5819767068693265
Classical Randomized,1.2,1.5819767068693265
Classical Randomized,1.2,1.5819767068693265
Classical Randomized,1.2,1.5819767068693265
Classical Randomized,1.2,1.5819767068693265
Classical Randomized,1.2,1.5819767068693265
Classical Randomized,1.2,1.5819767068693265
Classical Randomized,1.2,1.5819767068693265
Classical Randomized,1.2,1.5819767068693265
Classical Randomized,1.2,1.5819767068693265
Classical Randomized,1.2,1.5819767068693265
Classical Randomized,1.2,1.5819767068693265
Classical Randomized,1.2,1.5819767068693265
Classical Randomized,1.2,1.5819767068693265
Classical Randomized,1.2,1.5819767068693265
Classical Randomized,1.2,1.5819767068693265
Classical Randomized,1.2,1.5819767068693265
Classical Randomized,1.2,1.5819767068693265
Classical Randomized,1.2,1.5819767068693265
Classical Randomized,1.2,1.5819767068693265
Classical Randomized,1.2,1.5819767068693265
Classical Randomized,1.2,1.5819767068693265
Classical Randomized,1.2,1.5819767068693265
Classical Randomized,1.2,1.5819767068693265
Classical Randomized,1.2,1.5819767068693265
Classical Randomized,1.2,1.5819767068693265
Classical Randomized,1.2,1.5819767068693265
Classical Randomized,1.2,1.5819767068693265
Classical Randomized,1.2,1.5819767068693265
Classical Randomized,1.2,1.5819767068693265
Classical Randomized,1.2,1.5819767068693265
Classical Randomized,1.2,1.5819767068693265
Classical Randomized,1.2,1.5819767068693265
Classical Randomized,1.2,1.5819767068693265
Classical Randomized,1.2,1.5819767068693265
Classical Randomized,1.2,1.5819767068693265
Classical Randomized,1.2,1.5819767068693265
Classical Randomized,1.2,1.5819767068693265
Classical Randomized,1.2,1.5819767068693265
Classical Randomized,1.2,1.5819767068693265
Classical Randomized,1.2,1.5819767068693265
Classical Randomized,1.2,1.5819767068693265
Classical Randomized,1.2,1.5819767068693265
Classical Randomized,1.2,1.5819767068693265
Classical Randomized,1.2,1.5819767068693265
Classical Randomized,1.2,1.5819767068693265
Classical Randomized,1.2,1.5819767068693265
Classical Randomized,1.2,1.5819767068693265
Classical Randomized,1.2,1.5819767068693265
Classical Randomized,1.2,1.5819767068693265
Classical Randomized,1.2,1.5819767068693265
Classical Randomized,1.2,1.5819767068693265
Classical Randomized,1.2,1.5819767068693265
Classical Randomized,1.2,1.5819767068693265
Classical Randomized,1.2,1.5819767068693265
Classical Randomized,1.2,1.5819767068693265
Classical Randomized,1.2,1.5819767068693265
Classical Randomized,1.2,1.5819767068693265
Classical Randomized,1.2,1.5819767068693265
Classical Randomized,1.2,1.5819767068693265
Classical Randomized,1.2,1.5819767068693265
Classical Randomized,1.2,1.5819767068693265
Classical Randomized,1.2,1.5819767068693265
Classical Randomized,1.2,1.5819767068693265
Classical Randomized,1.2,1.5819767068693265
Classical Randomized,1.2,1.5819767068693265
Classical Randomized,1.2,1.5819767068693265
Classical Randomized,1.2,1.5819767068693265
Classical Randomized,1.2,1.5819767068693265
Classical Randomized,1.2,1.5819767068693265
Classical Randomized,1.2,1.5819767068693265
Classical Randomized,1.2,1.5819767068693265
Classical Randomized,1.2,1.5819767068693265
Classical Randomized,1.2,1.5819767068693265
Classical Randomized,1.2,1.5819767068693265
Classical Randomized,1.2,1.5819767068693265
Classical Randomized,1.2,1.5819767068693265
Classical Randomized,1.2,1.5819767068693265
Classical Randomized,1.2,1.5819767068693265
Classical Randomized,1.2,1.5819767068693265
Classical Randomized,1.2,1.5819767068693265
Classical Randomized,1.2,1.5819767068693265
Classical Randomized,1.2,1.5819767068693265
Classical Randomized,1.2,1.5819767068693265
Classical Randomized,1.2,1.5819767068693265
Classical Randomized,1.2,1.5819767068693265
Classical Randomized,1.2,1.5819767068693265
Classical Randomized,1.2,1.5819767068693265
Classical Randomized,1.2,1.5819767068693265
Classical Randomized,1.2,1.5819767068693265
Classical Randomized,1.2,1.5819767068693265
Classical Randomized,1.2,1.5819767068693265
Classical Randomized,1.2,1.5819767068693265
Classical Randomized,1.2,1.5819767068693265
Classical Randomized,1.2,1.5819767068693265
Classical Randomized,1.2,1.5819767068693265
Classical Randomized,1.2,1.5819767068693265
Classical Randomized,1.2,1.5819767068693265
Classical Randomized,1.2,1.5819767068693265
Classical Randomized,1.2,1.5819767068693265
Classical Randomized,1.2,1.5819767068693265
Classical Randomized,1.2,1.5819767068693265
Classical Randomized,1.2,1.5819767068693265
Classical Randomized,1.2,1.5819767068693265
Classical Randomized,1.2,1.5819767068693265
Classical Randomized,1.2,1.5819767068693265
Classical Randomized,1.2,1.5819767068693265
Classical Randomized,1.2,1.5819767068693265
Classical Randomized,1.2,1.5819767068693265
Classical Randomized,1.2,1.5819767068693265
Classical Randomized,1.2,1.5819767068693265
Classical Randomized,1.2,1.5819767068693265
Classical Randomized,1.2,1.5819767068693265
Classical Randomized,1.2,1.5819767068693265
Classical Randomized,1.2,1.5819767068693265
Classical Randomized,1.2,1.5819767068693265
Classical Randomized,1.2,1.5819767068693265
Classical Randomized,1.2,1.5819767068693265
Classical Randomized,1.2,1.5819767068693265
Classical Randomized,1.2,1.5819767068693265
Classical Randomized,1.2,1.5819767068693265
Classical Randomized,1.2,1.5819767068693265
Classical Randomized,1.2,1.5819767068693265
Classical Randomized,1.2,1.5819767068693265
Classical Randomized,1.2,1.5819767068693265
Classical Randomized,1.2,1.5819767068693265
Classical Randomized,1.2,1.5819767068693265
Classical Randomized,1.2,1.5819767068693265
Classical Randomized,1.2,1.5819767068693265
Classical Randomized,1.2,1.5819767068693265
Classical Randomized,1.2,1.5819767068693265
Classical Randomized,1.2,1.5819767068693265
Classical Randomized,1.2,1.5819767068693265
Classical Randomized,1.2,1.5819767068693265
Classical Randomized,1.2,1.5819767068693265
Classical Randomized,1.2,1.5819767068693265
Classical Randomized,1.2,1.5819767068693265
Classical Randomized,1.2,1.5819767068693265
Classical Randomized,1.2,1.5819767068693265
Classical Randomized,1.2,1.5819767068693265
Classical Randomized,1.2,1.5819767068693265
Classical Randomized,1.2,1.5819767068693265
Classical Randomized,1.2,1.5819767068693265
Classical Randomized,1.2,1.5819767068693265
Classical Randomized,1.2,1.5819767068693265
Classical Randomized,1.2,1.5819767068693265
Classical Randomized,1.2,1.5819767068693265
Classical Randomized,1.2,1.5819767068693265
Classical Randomized,1.2,1.5819767068693265
Classical Randomized,1.2,1.5819767068693265
Classical Randomized,1.2,1.5819767068693265
Classical Randomized,1.2,1.5819767068693265
Classical Randomized,1.2,1.5819767068693265
Classical Randomized,1.2,1.5819767068693265
Classical Randomized,1.2,1.5819767068693265
Classical Randomized,1.2,1.5819767068693265
Classical Randomized,1.2,1.5819767068693265
Classical Randomized,1.2,1.5819767068693265
Classical Randomized,1.2,1.5819767068693265
Classical Randomized,1.2,1.5819767068693265
Classical Randomized,1.2,1.5819767068693265
Classical Randomized,1.2,1.5819767068693265
Classical Randomized,1.2,1.5819767068693265
Classical Randomized,1.2,1.5819767068693265
Classical Randomized,1.2,1.5819767068693265
Classical Randomized,1.2,1.5819767068693265
Classical Randomized,1.2,1.5819767068693265
Classical Randomized,1.2,1.5819767068693265
Classical Randomized,1.2,1.5819767068693265
Classical Randomized,1.2,1.5819767068693265
Classical Randomized,1.2,1.5819767068693265
Classical Randomized,1.2,1.5819767068693265
Classical Randomized,1.2,1.5819767068693265
Classical Randomized,1.2,1.5819767068693265
Classical Randomized,1.2,1.5819767068693265
Classical Randomized,1.2,1.5819767068693265
Classical Randomized,1.2,1.5819767068693265
Classical Randomized,1.2,1.5819767068693265
Classical Randomized,1.2,1.5819767068693265
Classical Randomized,1.2,1.5819767068693265
Classical Randomized,1.2,1.5819767068693265
Classical Randomized,1.2,1.5819767068693265
Classical Randomized,1.2,1.5819767068693265
Classical Randomized,1.2,1.5819767068693265
Classical Randomized,1.2,1.5819767068693265
Classical Randomized,1.2,1.5819767068693265
Classical Randomized,1.2,1.5819767068693265
Classical Randomized,2.0,1.5819767068693265
Classical Randomized,2.0,1.5819767068693265
Classical Randomized,2.0,1.5819767068693265
Classical Randomized,2.0,1.5819767068693265
Classical Randomized,2.0,1.5819767068693265
Classical Randomized,2.0,1.5819767068693265
Classical Randomized,2.0,1.5819767068693265
Classical Randomized,2.0,1.5819767068693265
Classical Randomized,2.0,1.5819767068693265
Classical Randomized,2.0,1.5819767068693265
Classical Randomized,2.0,1.5819767068693265
Classical Randomized,2.0,1.5819767068693265
Classical Randomized,2.0,1.5819767068693265
Classical Randomized,2.0,1.5819767068693265
Classical Randomized,2.0,1.5819767068693265
Classical Randomized,2.0,1.5819767068693265
Classical Randomized,2.0,1.5819767068693265
Classical Randomized,2.0,1.5819767068693265
Classical Randomized,2.0,1.5819767068693265
Classical Randomized,2.0,1.5819767068693265
Classical Randomized,2.0,1.5819767068693265
Classical Randomized,2.0,1.5819767068693265
Classical Randomized,2.0,1.5819767068693265
Classical Randomized,2.0,1.5819767068693265
Classical Randomized,2.0,1.5819767068693265
Classical Randomized,2.0,1.5819767068693265
Classical Randomized,2.0,1.5819767068693265
Classical Randomized,2.0,1.5819767068693265
Classical Randomized,2.0,1.5819767068693265
Classical Randomized,2.0,1.5819767068693265
Classical Randomized,2.0,1.5819767068693265
Classical Randomized,2.0,1.5819767068693265
Classical Randomized,2.0,1.5819767068693265
Classical Randomized,2.0,1.5819767068693265
Classical Randomized,2.0,1.5819767068693265
Classical Randomized,2.0,1.5819767068693265
Classical Randomized,2.0,1.5819767068693265
Classical Randomized,2.0,1.5819767068693265
Classical Randomized,2.0,1.5819767068693265
Classical Randomized,2.0,1.5819767068693265
Classical Randomized,2.0,1.5819767068693265
Classical Randomized,2.0,1.5819767068693265
Classical Randomized,2.0,1.5819767068693265
Classical Randomized,2.0,1.5819767068693265
Classical Randomized,2.0,1.5819767068693265
Classical Randomized,2.0,1.5819767068693265
Classical Randomized,2.0,1.5819767068693265
Classical Randomized,2.0,1.5819767068693265
Classical Randomized,2.0,1.5819767068693265
Classical Randomized,2.0,1.5819767068693265
Classical Randomized,2.0,1.5819767068693265
Classical Randomized,2.0,1.5819767068693265
Classical Randomized,2.0,1.5819767068693265
Classical Randomized,2.0,1.5819767068693265
Classical Randomized,2.0,1.5819767068693265
Classical Randomized,2.0,1.5819767068693265
Classical Randomized,2.0,1.5819767068693265
Classical Randomized,2.0,1.5819767068693265
Classical Randomized,2.0,1.5819767068693265
Classical Randomized,2.0,1.5819767068693265
Classical Randomized,2.0,1.5819767068693265
Classical Randomized,2.0,1.5819767068693265
Classical Randomized,2.0,1.5819767068693265
Classical Randomized,2.0,1.5819767068693265
Classical Randomized,2.0,1.5819767068693265
Classical Randomized,2.0,1.5819767068693265
Classical Randomized,2.0,1.5819767068693265
Classical Randomized,2.0,1.5819767068693265
Classical Randomized,2.0,1.5819767068693265
Classical Randomized,2.0,1.5819767068693265
Classical Randomized,2.0,1.5819767068693265
Classical Randomized,2.0,1.5819767068693265
Classical Randomized,2.0,1.5819767068693265
Classical Randomized,2.0,1.5819767068693265
Classical Randomized,2.0,1.5819767068693265
Classical Randomized,2.0,1.5819767068693265
Classical Randomized,2.0,1.5819767068693265
Classical Randomized,2.0,1.5819767068693265
Classical Randomized,2.0,1.5819767068693265
Classical Randomized,2.0,1.5819767068693265
Classical Randomized,2.0,1.5819767068693265
Classical Randomized,2.0,1.5819767068693265
Classical Randomized,2.0,1.5819767068693265
Classical Randomized,2.0,1.5819767068693265
Classical Randomized,2.0,1.5819767068693265
Classical Randomized,2.0,1.5819767068693265
Classical Randomized,2.0,1.5819767068693265
Classical Randomized,2.0,1.5819767068693265
Classical Randomized,2.0,1.5819767068693265
Classical Randomized,2.0,1.5819767068693265
Classical Randomized,2.0,1.5819767068693265
Classical Randomized,2.0,1.5819767068693265
Classical Randomized,2.0,1.5819767068693265
Classical Randomized,2.0,1.5819767068693265
Classical Randomized,2.0,1.5819767068693265
Classical Randomized,2.0,1.5819767068693265
Classical Randomized,2.0,1.5819767068693265
Classical Randomized,2.0,1.5819767068693265
Classical Randomized,2.0,1.5819767068693265
Classical Randomized,2.0,1.5819767068693265
Classical Randomized,2.0,1.5819767068693265
Classical Randomized,2.0,1.5819767068693265
Classical Randomized,2.0,1.5819767068693265
Classical Randomized,2.0,1.5819767068693265
Classical Randomized,2.0,1.5819767068693265
Classical Randomized,2.0,1.5819767068693265
Classical Randomized,2.0,1.5819767068693265
Classical Randomized,2.0,1.5819767068693265
Classical Randomized,2.0,1.5819767068693265
Classical Randomized,2.0,1.5819767068693265
Classical Randomized,2.0,1.5819767068693265
Classical Randomized,2.0,1.5819767068693265
Classical Randomized,2.0,1.5819767068693265
Classical Randomized,2.0,1.5819767068693265
Classical Randomized,2.0,1.5819767068693265
Classical Randomized,2.0,1.5819767068693265
Classical Randomized,2.0,1.5819767068693265
Classical Randomized,2.0,1.5819767068693265
Classical Randomized,2.0,1.5819767068693265
Classical Randomized,2.0,1.5819767068693265
Classical Randomized,2.0,1.5819767068693265
Classical Randomized,2.0,1.5819767068693265
Classical Randomized,2.0,1.5819767068693265
Classical Randomized,2.0,1.5819767068693265
Classical Randomized,2.0,1.5819767068693265
Classical Randomized,2.0,1.5819767068693265
Classical Randomized,2.0,1.5819767068693265
Classical Randomized,2.0,1.5819767068693265
Classical Randomized,2.0,1.5819767068693265
Classical Randomized,2.0,1.5819767068693265
Classical Randomized,2.0,1.5819767068693265
Classical Randomized,2.0,1.5819767068693265
Classical Randomized,2.0,1.5819767068693265
Classical Randomized,2.0,1.5819767068693265
